"WEEK","ISOWEEKS","YEARWEEK","SUM","PRICE","PROMO","CATEGORY"
275,1994-04-03 12:00:00,"1994-13",64761,5.41,1,"Beer"
275,1994-04-03 12:00:00,"1994-13",3459,1.79,1,"Bath Soap"
275,1994-04-03 12:00:00,"1994-13",149423,0.495,1,"FrontEnd Candies"
275,1994-04-03 12:00:00,"1994-13",125570,1.19,1,"Frozen Juice"
275,1994-04-03 12:00:00,"1994-13",120712,1.89,1,"Bottled Juice"
275,1994-04-03 12:00:00,"1994-13",804009,0.91,1,"Soft Drink"
276,1994-04-10 12:00:00,"1994-14",50045,3.72666666666667,1,"Beer"
276,1994-04-10 12:00:00,"1994-14",2886,2.54,1,"Bath Soap"
276,1994-04-10 12:00:00,"1994-14",120689,0.58,1,"FrontEnd Candies"
276,1994-04-10 12:00:00,"1994-14",85461,1.22,1,"Frozen Juice"
276,1994-04-10 12:00:00,"1994-14",85707,1.79,1,"Bottled Juice"
276,1994-04-10 12:00:00,"1994-14",762351,0.665,1,"Soft Drink"
277,1994-04-17 12:00:00,"1994-15",45681,4.24333333333333,1,"Beer"
277,1994-04-17 12:00:00,"1994-15",3018,2.54,1,"Bath Soap"
277,1994-04-17 12:00:00,"1994-15",134393,0.515,1,"FrontEnd Candies"
277,1994-04-17 12:00:00,"1994-15",124506,1.19,1,"Frozen Juice"
277,1994-04-17 12:00:00,"1994-15",102191,1.74,1,"Bottled Juice"
277,1994-04-17 12:00:00,"1994-15",962947,1,1,"Soft Drink"
278,1994-04-24 12:00:00,"1994-16",41551,3.31,1,"Beer"
278,1994-04-24 12:00:00,"1994-16",3447,2.49,1,"Bath Soap"
278,1994-04-24 12:00:00,"1994-16",134097,0.5,1,"FrontEnd Candies"
278,1994-04-24 12:00:00,"1994-16",133393,1.19,1,"Frozen Juice"
278,1994-04-24 12:00:00,"1994-16",107008,1.89,1,"Bottled Juice"
278,1994-04-24 12:00:00,"1994-16",639641,1.205,1,"Soft Drink"
279,1994-05-01 12:00:00,"1994-17",44558,3.66,1,"Beer"
279,1994-05-01 12:00:00,"1994-17",3026,5.02,1,"Bath Soap"
279,1994-05-01 12:00:00,"1994-17",147641,0.49,1,"FrontEnd Candies"
279,1994-05-01 12:00:00,"1994-17",302046,1.25,1,"Frozen Juice"
279,1994-05-01 12:00:00,"1994-17",184412,1.99,1,"Bottled Juice"
279,1994-05-01 12:00:00,"1994-17",1083094,0.89,1,"Soft Drink"
280,1994-05-08 12:00:00,"1994-18",66046,3.99333333333333,1,"Beer"
280,1994-05-08 12:00:00,"1994-18",3150,2.29,1,"Bath Soap"
280,1994-05-08 12:00:00,"1994-18",125912,0.44,1,"FrontEnd Candies"
280,1994-05-08 12:00:00,"1994-18",113322,1.15,1,"Frozen Juice"
280,1994-05-08 12:00:00,"1994-18",108044,1.87,1,"Bottled Juice"
280,1994-05-08 12:00:00,"1994-18",730565,1.19,1,"Soft Drink"
281,1994-05-15 12:00:00,"1994-19",59575,2.92666666666667,1,"Beer"
281,1994-05-15 12:00:00,"1994-19",3144,2.49,1,"Bath Soap"
281,1994-05-15 12:00:00,"1994-19",129733,0.495,1,"FrontEnd Candies"
281,1994-05-15 12:00:00,"1994-19",149806,1.09,1,"Frozen Juice"
281,1994-05-15 12:00:00,"1994-19",126267,1.83,1,"Bottled Juice"
281,1994-05-15 12:00:00,"1994-19",883269,1.025,1,"Soft Drink"
282,1994-05-22 12:00:00,"1994-20",41551,3.31,1,"Beer"
282,1994-05-22 12:00:00,"1994-20",3447,2.49,1,"Bath Soap"
282,1994-05-22 12:00:00,"1994-20",133656,0.5,1,"FrontEnd Candies"
282,1994-05-22 12:00:00,"1994-20",133393,1.19,1,"Frozen Juice"
282,1994-05-22 12:00:00,"1994-20",107008,1.89,1,"Bottled Juice"
282,1994-05-22 12:00:00,"1994-20",612023,1.41,1,"Soft Drink"
283,1994-05-29 12:00:00,"1994-21",44558,3.66,1,"Beer"
283,1994-05-29 12:00:00,"1994-21",3026,5.02,1,"Bath Soap"
283,1994-05-29 12:00:00,"1994-21",147209,0.49,1,"FrontEnd Candies"
283,1994-05-29 12:00:00,"1994-21",302046,1.25,1,"Frozen Juice"
283,1994-05-29 12:00:00,"1994-21",184412,1.99,1,"Bottled Juice"
283,1994-05-29 12:00:00,"1994-21",1056398,0.85,1,"Soft Drink"
284,1994-06-05 12:00:00,"1994-22",213724,0.39,1,"FrontEnd Candies"
284,1994-06-05 12:00:00,"1994-22",129443,1.29,1,"Frozen Juice"
284,1994-06-05 12:00:00,"1994-22",611568,1.33,1,"Soft Drink"
285,1994-06-12 12:00:00,"1994-23",182860,0.37,1,"FrontEnd Candies"
285,1994-06-12 12:00:00,"1994-23",120066,1.01,1,"Frozen Juice"
285,1994-06-12 12:00:00,"1994-23",689927,0.79,1,"Soft Drink"
286,1994-06-19 12:00:00,"1994-24",42360,5.66,1,"Beer"
286,1994-06-19 12:00:00,"1994-24",3020,3.49,1,"Bath Soap"
286,1994-06-19 12:00:00,"1994-24",153812,0.395,1,"FrontEnd Candies"
286,1994-06-19 12:00:00,"1994-24",159737,1.18,1,"Frozen Juice"
286,1994-06-19 12:00:00,"1994-24",110641,1.79,1,"Bottled Juice"
286,1994-06-19 12:00:00,"1994-24",963136,0.63,1,"Soft Drink"
287,1994-06-26 12:00:00,"1994-25",49634,5.99333333333333,1,"Beer"
287,1994-06-26 12:00:00,"1994-25",2732,3.955,1,"Bath Soap"
287,1994-06-26 12:00:00,"1994-25",171248,0.395,1,"FrontEnd Candies"
287,1994-06-26 12:00:00,"1994-25",138782,1.13,1,"Frozen Juice"
287,1994-06-26 12:00:00,"1994-25",163840,1.76,1,"Bottled Juice"
287,1994-06-26 12:00:00,"1994-25",665415,1.12,1,"Soft Drink"
288,1994-07-03 12:00:00,"1994-26",47490,5.82666666666667,1,"Beer"
288,1994-07-03 12:00:00,"1994-26",3169,0.795,1,"Bath Soap"
288,1994-07-03 12:00:00,"1994-26",166331,0.365,1,"FrontEnd Candies"
288,1994-07-03 12:00:00,"1994-26",152093,1.15,1,"Frozen Juice"
288,1994-07-03 12:00:00,"1994-26",152775,1.73,1,"Bottled Juice"
288,1994-07-03 12:00:00,"1994-26",856203,0.94,1,"Soft Drink"
289,1994-07-10 12:00:00,"1994-27",44187,3.99333333333333,1,"Beer"
289,1994-07-10 12:00:00,"1994-27",2905,0.835,1,"Bath Soap"
289,1994-07-10 12:00:00,"1994-27",159782,0.365,1,"FrontEnd Candies"
289,1994-07-10 12:00:00,"1994-27",107808,1.165,1,"Frozen Juice"
289,1994-07-10 12:00:00,"1994-27",99528,1.79,1,"Bottled Juice"
289,1994-07-10 12:00:00,"1994-27",739626,0.695,1,"Soft Drink"
290,1994-07-17 12:00:00,"1994-28",43442,4.16,1,"Beer"
290,1994-07-17 12:00:00,"1994-28",3108,1,1,"Bath Soap"
290,1994-07-17 12:00:00,"1994-28",141230,0.565,1,"FrontEnd Candies"
290,1994-07-17 12:00:00,"1994-28",117861,1.19,1,"Frozen Juice"
290,1994-07-17 12:00:00,"1994-28",126071,1.79,1,"Bottled Juice"
290,1994-07-17 12:00:00,"1994-28",709832,0.785,1,"Soft Drink"
291,1994-07-24 12:00:00,"1994-29",46286,4.48,1,"Beer"
291,1994-07-24 12:00:00,"1994-29",3000,0.77,1,"Bath Soap"
291,1994-07-24 12:00:00,"1994-29",156794,0.56,1,"FrontEnd Candies"
291,1994-07-24 12:00:00,"1994-29",93088,1.32,1,"Frozen Juice"
291,1994-07-24 12:00:00,"1994-29",104361,1.89,1,"Bottled Juice"
291,1994-07-24 12:00:00,"1994-29",1141805,0.75,1,"Soft Drink"
292,1994-07-31 12:00:00,"1994-30",53974,2.59333333333333,1,"Beer"
292,1994-07-31 12:00:00,"1994-30",2961,2,1,"Bath Soap"
292,1994-07-31 12:00:00,"1994-30",153385,0.45,1,"FrontEnd Candies"
292,1994-07-31 12:00:00,"1994-30",102541,1.29,1,"Frozen Juice"
292,1994-07-31 12:00:00,"1994-30",105929,1.59,1,"Bottled Juice"
292,1994-07-31 12:00:00,"1994-30",671384,0.75,1,"Soft Drink"
293,1994-08-07 12:00:00,"1994-31",43260,3.49333333333333,1,"Beer"
293,1994-08-07 12:00:00,"1994-31",3265,2,1,"Bath Soap"
293,1994-08-07 12:00:00,"1994-31",142037,0.415,1,"FrontEnd Candies"
293,1994-08-07 12:00:00,"1994-31",102033,1.29,1,"Frozen Juice"
293,1994-08-07 12:00:00,"1994-31",159657,1.69,1,"Bottled Juice"
293,1994-08-07 12:00:00,"1994-31",726179,0.865,1,"Soft Drink"
294,1994-08-14 12:00:00,"1994-32",48767,3.49333333333333,1,"Beer"
294,1994-08-14 12:00:00,"1994-32",3289,2,1,"Bath Soap"
294,1994-08-14 12:00:00,"1994-32",148204,0.47,1,"FrontEnd Candies"
294,1994-08-14 12:00:00,"1994-32",104713,1.34,1,"Frozen Juice"
294,1994-08-14 12:00:00,"1994-32",114073,1.79,1,"Bottled Juice"
294,1994-08-14 12:00:00,"1994-32",961814,1.29,1,"Soft Drink"
295,1994-08-21 12:00:00,"1994-33",52208,5.66,1,"Beer"
295,1994-08-21 12:00:00,"1994-33",3318,1.99,1,"Bath Soap"
295,1994-08-21 12:00:00,"1994-33",144862,0.495,1,"FrontEnd Candies"
295,1994-08-21 12:00:00,"1994-33",94752,1.39,1,"Frozen Juice"
295,1994-08-21 12:00:00,"1994-33",116193,1.49,1,"Bottled Juice"
295,1994-08-21 12:00:00,"1994-33",682732,0.99,1,"Soft Drink"
296,1994-08-28 12:00:00,"1994-34",54340,5.27333333333333,1,"Beer"
296,1994-08-28 12:00:00,"1994-34",2904,1.99,1,"Bath Soap"
296,1994-08-28 12:00:00,"1994-34",205970,0.4,1,"FrontEnd Candies"
296,1994-08-28 12:00:00,"1994-34",113051,0.99,1,"Frozen Juice"
296,1994-08-28 12:00:00,"1994-34",115651,1.77,1,"Bottled Juice"
296,1994-08-28 12:00:00,"1994-34",816147,0.775,1,"Soft Drink"
297,1994-09-04 12:00:00,"1994-35",55522,5.66,1,"Beer"
297,1994-09-04 12:00:00,"1994-35",2951,1.79,1,"Bath Soap"
297,1994-09-04 12:00:00,"1994-35",177803,0.48,1,"FrontEnd Candies"
297,1994-09-04 12:00:00,"1994-35",125910,1.11,1,"Frozen Juice"
297,1994-09-04 12:00:00,"1994-35",119389,1.99,1,"Bottled Juice"
297,1994-09-04 12:00:00,"1994-35",726624,1.09,1,"Soft Drink"
298,1994-09-11 12:00:00,"1994-36",72533,5.82666666666667,1,"Beer"
298,1994-09-11 12:00:00,"1994-36",2780,2.59,1,"Bath Soap"
298,1994-09-11 12:00:00,"1994-36",172302,0.365,1,"FrontEnd Candies"
298,1994-09-11 12:00:00,"1994-36",122711,0.99,1,"Frozen Juice"
298,1994-09-11 12:00:00,"1994-36",121530,1.87,1,"Bottled Juice"
298,1994-09-11 12:00:00,"1994-36",820291,3.99,1,"Soft Drink"
299,1994-09-18 12:00:00,"1994-37",56160,5.85166666666667,1,"Beer"
299,1994-09-18 12:00:00,"1994-37",2872,2.59,1,"Bath Soap"
299,1994-09-18 12:00:00,"1994-37",180339,0.41,1,"FrontEnd Candies"
299,1994-09-18 12:00:00,"1994-37",120838,1.09,1,"Frozen Juice"
299,1994-09-18 12:00:00,"1994-37",152645,1.69,1,"Bottled Juice"
299,1994-09-18 12:00:00,"1994-37",729313,1.04,1,"Soft Drink"
300,1994-09-25 12:00:00,"1994-38",56690,3.245,1,"Beer"
300,1994-09-25 12:00:00,"1994-38",2692,2.59,1,"Bath Soap"
300,1994-09-25 12:00:00,"1994-38",172623,0.395,1,"FrontEnd Candies"
300,1994-09-25 12:00:00,"1994-38",140906,1.04,1,"Frozen Juice"
300,1994-09-25 12:00:00,"1994-38",119037,1.48,1,"Bottled Juice"
300,1994-09-25 12:00:00,"1994-38",763329,0.99,1,"Soft Drink"
301,1994-10-02 12:00:00,"1994-39",75422,3.66,1,"Beer"
301,1994-10-02 12:00:00,"1994-39",2952,0.945,1,"Bath Soap"
301,1994-10-02 12:00:00,"1994-39",158955,0.495,1,"FrontEnd Candies"
301,1994-10-02 12:00:00,"1994-39",182111,1.215,1,"Frozen Juice"
301,1994-10-02 12:00:00,"1994-39",153362,1.49,1,"Bottled Juice"
301,1994-10-02 12:00:00,"1994-39",1225078,0.675,1,"Soft Drink"
302,1994-10-09 12:00:00,"1994-40",65609,3.73166666666667,1,"Beer"
302,1994-10-09 12:00:00,"1994-40",3809,1.01,1,"Bath Soap"
302,1994-10-09 12:00:00,"1994-40",161737,0.6,1,"FrontEnd Candies"
302,1994-10-09 12:00:00,"1994-40",138592,0.99,1,"Frozen Juice"
302,1994-10-09 12:00:00,"1994-40",130200,1.74,1,"Bottled Juice"
302,1994-10-09 12:00:00,"1994-40",1081976,0.7675,1,"Soft Drink"
303,1994-10-16 12:00:00,"1994-41",84281,5.32666666666667,1,"Beer"
303,1994-10-16 12:00:00,"1994-41",2814,1.745,1,"Bath Soap"
303,1994-10-16 12:00:00,"1994-41",193627,0.33,1,"FrontEnd Candies"
303,1994-10-16 12:00:00,"1994-41",146179,0.99,1,"Frozen Juice"
303,1994-10-16 12:00:00,"1994-41",124436,1.89,1,"Bottled Juice"
303,1994-10-16 12:00:00,"1994-41",820897,1.875,1,"Soft Drink"
304,1994-10-23 12:00:00,"1994-42",58672,6.06666666666667,1,"Beer"
304,1994-10-23 12:00:00,"1994-42",3021,1.89,1,"Bath Soap"
304,1994-10-23 12:00:00,"1994-42",173383,0.44,1,"FrontEnd Candies"
304,1994-10-23 12:00:00,"1994-42",135476,0.99,1,"Frozen Juice"
304,1994-10-23 12:00:00,"1994-42",122976,1.69,1,"Bottled Juice"
304,1994-10-23 12:00:00,"1994-42",766930,1.27,1,"Soft Drink"
305,1994-10-30 12:00:00,"1994-43",67705,4.2,1,"Beer"
305,1994-10-30 12:00:00,"1994-43",3621,1.89,1,"Bath Soap"
305,1994-10-30 12:00:00,"1994-43",156890,0.49,1,"FrontEnd Candies"
305,1994-10-30 12:00:00,"1994-43",144766,1.14,1,"Frozen Juice"
305,1994-10-30 12:00:00,"1994-43",155814,1.63,1,"Bottled Juice"
305,1994-10-30 12:00:00,"1994-43",783716,1.42,1,"Soft Drink"
306,1994-11-06 12:00:00,"1994-44",62577,3.00333333333333,1,"Beer"
306,1994-11-06 12:00:00,"1994-44",3035,1,1,"Bath Soap"
306,1994-11-06 12:00:00,"1994-44",147323,0.465,1,"FrontEnd Candies"
306,1994-11-06 12:00:00,"1994-44",203067,1.04,1,"Frozen Juice"
306,1994-11-06 12:00:00,"1994-44",172486,2.39,1,"Bottled Juice"
306,1994-11-06 12:00:00,"1994-44",762418,0.94,1,"Soft Drink"
307,1994-11-13 12:00:00,"1994-45",64082,2.99333333333333,1,"Beer"
307,1994-11-13 12:00:00,"1994-45",2858,1,1,"Bath Soap"
307,1994-11-13 12:00:00,"1994-45",137025,0.465,1,"FrontEnd Candies"
307,1994-11-13 12:00:00,"1994-45",177399,0.87,1,"Frozen Juice"
307,1994-11-13 12:00:00,"1994-45",130668,1.76,1,"Bottled Juice"
307,1994-11-13 12:00:00,"1994-45",991114,1.09,1,"Soft Drink"
308,1994-11-20 12:00:00,"1994-46",59311,5.32666666666667,1,"Beer"
308,1994-11-20 12:00:00,"1994-46",2861,2,1,"Bath Soap"
308,1994-11-20 12:00:00,"1994-46",145840,0.45,1,"FrontEnd Candies"
308,1994-11-20 12:00:00,"1994-46",107800,0.99,1,"Frozen Juice"
308,1994-11-20 12:00:00,"1994-46",117441,1.815,1,"Bottled Juice"
308,1994-11-20 12:00:00,"1994-46",746379,1.39,1,"Soft Drink"
309,1994-11-27 12:00:00,"1994-47",62337,4.99333333333333,1,"Beer"
309,1994-11-27 12:00:00,"1994-47",2736,1.145,1,"Bath Soap"
309,1994-11-27 12:00:00,"1994-47",137021,0.665,1,"FrontEnd Candies"
309,1994-11-27 12:00:00,"1994-47",161814,0.89,1,"Frozen Juice"
309,1994-11-27 12:00:00,"1994-47",151367,1.59,1,"Bottled Juice"
309,1994-11-27 12:00:00,"1994-47",795726,0.85,1,"Soft Drink"
310,1994-12-04 12:00:00,"1994-48",60153,4.49333333333333,1,"Beer"
310,1994-12-04 12:00:00,"1994-48",2610,0,0,"Bath Soap"
310,1994-12-04 12:00:00,"1994-48",153330,0.45,1,"FrontEnd Candies"
310,1994-12-04 12:00:00,"1994-48",220039,0.82,1,"Frozen Juice"
310,1994-12-04 12:00:00,"1994-48",135615,1.67,1,"Bottled Juice"
310,1994-12-04 12:00:00,"1994-48",976803,1.49,1,"Soft Drink"
311,1994-12-11 12:00:00,"1994-49",57786,4.82666666666667,1,"Beer"
311,1994-12-11 12:00:00,"1994-49",2498,0,0,"Bath Soap"
311,1994-12-11 12:00:00,"1994-49",133436,0.645,1,"FrontEnd Candies"
311,1994-12-11 12:00:00,"1994-49",146631,1.09,1,"Frozen Juice"
311,1994-12-11 12:00:00,"1994-49",123287,1.69,1,"Bottled Juice"
311,1994-12-11 12:00:00,"1994-49",740218,0.99,1,"Soft Drink"
312,1994-12-18 12:00:00,"1994-50",72080,5.32666666666667,1,"Beer"
312,1994-12-18 12:00:00,"1994-50",2614,0.945,1,"Bath Soap"
312,1994-12-18 12:00:00,"1994-50",150706,0.45,1,"FrontEnd Candies"
312,1994-12-18 12:00:00,"1994-50",125663,1.09,1,"Frozen Juice"
312,1994-12-18 12:00:00,"1994-50",132594,1.69,1,"Bottled Juice"
312,1994-12-18 12:00:00,"1994-50",858379,0.99,1,"Soft Drink"
313,1994-12-25 12:00:00,"1994-51",49332,5.32666666666667,1,"Beer"
313,1994-12-25 12:00:00,"1994-51",3065,1.49,1,"Bath Soap"
313,1994-12-25 12:00:00,"1994-51",141730,0.475,1,"FrontEnd Candies"
313,1994-12-25 12:00:00,"1994-51",122506,0.99,1,"Frozen Juice"
313,1994-12-25 12:00:00,"1994-51",103670,1.73,1,"Bottled Juice"
313,1994-12-25 12:00:00,"1994-51",743528,0.79,1,"Soft Drink"
314,1995-01-01 12:00:00,"1995-00",50267,3.82666666666667,1,"Beer"
314,1995-01-01 12:00:00,"1995-00",2870,1.5,1,"Bath Soap"
314,1995-01-01 12:00:00,"1995-00",201214,0.335,1,"FrontEnd Candies"
314,1995-01-01 12:00:00,"1995-00",103103,1.19,1,"Frozen Juice"
314,1995-01-01 12:00:00,"1995-00",116891,1.5,1,"Bottled Juice"
314,1995-01-01 12:00:00,"1995-00",1250529,0.2,1,"Soft Drink"
315,1995-01-08 12:00:00,"1995-01",46092,3.49333333333333,1,"Beer"
315,1995-01-08 12:00:00,"1995-01",2647,3.99,1,"Bath Soap"
315,1995-01-08 12:00:00,"1995-01",193371,0.335,1,"FrontEnd Candies"
315,1995-01-08 12:00:00,"1995-01",161811,0.99,1,"Frozen Juice"
315,1995-01-08 12:00:00,"1995-01",122789,1.35,1,"Bottled Juice"
315,1995-01-08 12:00:00,"1995-01",892675,0.47,1,"Soft Drink"
316,1995-01-15 12:00:00,"1995-02",50162,3.32833333333333,1,"Beer"
316,1995-01-15 12:00:00,"1995-02",2668,1.89,1,"Bath Soap"
316,1995-01-15 12:00:00,"1995-02",169455,0.385,1,"FrontEnd Candies"
316,1995-01-15 12:00:00,"1995-02",134619,1.29,1,"Frozen Juice"
316,1995-01-15 12:00:00,"1995-02",115275,1.895,1,"Bottled Juice"
316,1995-01-15 12:00:00,"1995-02",737721,1.5,1,"Soft Drink"
317,1995-01-22 12:00:00,"1995-03",48374,4.49333333333333,1,"Beer"
317,1995-01-22 12:00:00,"1995-03",2756,0.995,1,"Bath Soap"
317,1995-01-22 12:00:00,"1995-03",163901,0.385,1,"FrontEnd Candies"
317,1995-01-22 12:00:00,"1995-03",89869,1.02,1,"Frozen Juice"
317,1995-01-22 12:00:00,"1995-03",108063,2.465,1,"Bottled Juice"
317,1995-01-22 12:00:00,"1995-03",878743,0.9,1,"Soft Drink"
318,1995-01-29 12:00:00,"1995-04",14669,2.495,1,"Beer"
318,1995-01-29 12:00:00,"1995-04",2718,2,1,"Bath Soap"
318,1995-01-29 12:00:00,"1995-04",152661,0.41,1,"FrontEnd Candies"
318,1995-01-29 12:00:00,"1995-04",103603,1.09,1,"Frozen Juice"
318,1995-01-29 12:00:00,"1995-04",105782,1.99,1,"Bottled Juice"
318,1995-01-29 12:00:00,"1995-04",615507,0.89,1,"Soft Drink"
319,1995-02-05 12:00:00,"1995-05",14342,4.82666666666667,1,"Beer"
319,1995-02-05 12:00:00,"1995-05",3009,2,1,"Bath Soap"
319,1995-02-05 12:00:00,"1995-05",140838,0.445,1,"FrontEnd Candies"
319,1995-02-05 12:00:00,"1995-05",97865,1.09,1,"Frozen Juice"
319,1995-02-05 12:00:00,"1995-05",105677,1.96,1,"Bottled Juice"
319,1995-02-05 12:00:00,"1995-05",767165,0.985,1,"Soft Drink"
320,1995-02-12 12:00:00,"1995-06",14885,3.32666666666667,1,"Beer"
320,1995-02-12 12:00:00,"1995-06",2713,1.06,1,"Bath Soap"
320,1995-02-12 12:00:00,"1995-06",115279,0.48,1,"FrontEnd Candies"
320,1995-02-12 12:00:00,"1995-06",167921,0.99,1,"Frozen Juice"
320,1995-02-12 12:00:00,"1995-06",112473,1.59,1,"Bottled Juice"
320,1995-02-12 12:00:00,"1995-06",623762,0.84,1,"Soft Drink"
321,1995-02-19 12:00:00,"1995-07",13143,2.245,1,"Beer"
321,1995-02-19 12:00:00,"1995-07",3213,2,1,"Bath Soap"
321,1995-02-19 12:00:00,"1995-07",121491,0.49,1,"FrontEnd Candies"
321,1995-02-19 12:00:00,"1995-07",104452,1.24,1,"Frozen Juice"
321,1995-02-19 12:00:00,"1995-07",96760,1.44,1,"Bottled Juice"
321,1995-02-19 12:00:00,"1995-07",634766,1.165,1,"Soft Drink"
322,1995-02-26 12:00:00,"1995-08",12997,2.995,1,"Beer"
322,1995-02-26 12:00:00,"1995-08",2984,1.99,1,"Bath Soap"
322,1995-02-26 12:00:00,"1995-08",124037,0.665,1,"FrontEnd Candies"
322,1995-02-26 12:00:00,"1995-08",95306,1.09,1,"Frozen Juice"
322,1995-02-26 12:00:00,"1995-08",103885,1.95,1,"Bottled Juice"
322,1995-02-26 12:00:00,"1995-08",771158,0.87,1,"Soft Drink"
323,1995-03-05 12:00:00,"1995-09",20430,4.99333333333333,1,"Beer"
323,1995-03-05 12:00:00,"1995-09",3383,1.99,1,"Bath Soap"
323,1995-03-05 12:00:00,"1995-09",154550,0.47,1,"FrontEnd Candies"
323,1995-03-05 12:00:00,"1995-09",111419,1.09,1,"Frozen Juice"
323,1995-03-05 12:00:00,"1995-09",170214,1.85,1,"Bottled Juice"
323,1995-03-05 12:00:00,"1995-09",787716,1.09,1,"Soft Drink"
324,1995-03-12 12:00:00,"1995-10",13715,2.745,1,"Beer"
324,1995-03-12 12:00:00,"1995-10",2624,1.005,1,"Bath Soap"
324,1995-03-12 12:00:00,"1995-10",120882,0.455,1,"FrontEnd Candies"
324,1995-03-12 12:00:00,"1995-10",78599,1.22,1,"Frozen Juice"
324,1995-03-12 12:00:00,"1995-10",93861,2.03,1,"Bottled Juice"
324,1995-03-12 12:00:00,"1995-10",580164,0.92,1,"Soft Drink"
325,1995-03-19 12:00:00,"1995-11",10683,4.82666666666667,1,"Beer"
325,1995-03-19 12:00:00,"1995-11",3057,2.46,1,"Bath Soap"
325,1995-03-19 12:00:00,"1995-11",135401,0.48,1,"FrontEnd Candies"
325,1995-03-19 12:00:00,"1995-11",168263,1.09,1,"Frozen Juice"
325,1995-03-19 12:00:00,"1995-11",117701,1.99,1,"Bottled Juice"
325,1995-03-19 12:00:00,"1995-11",724314,1.04,1,"Soft Drink"
326,1995-03-26 12:00:00,"1995-12",13485,3.66,1,"Beer"
326,1995-03-26 12:00:00,"1995-12",2792,1.995,1,"Bath Soap"
326,1995-03-26 12:00:00,"1995-12",132038,0.445,1,"FrontEnd Candies"
326,1995-03-26 12:00:00,"1995-12",104586,1.09,1,"Frozen Juice"
326,1995-03-26 12:00:00,"1995-12",104513,2.32,1,"Bottled Juice"
326,1995-03-26 12:00:00,"1995-12",669715,0.765,1,"Soft Drink"
327,1995-04-02 12:00:00,"1995-13",16482,3.32666666666667,1,"Beer"
327,1995-04-02 12:00:00,"1995-13",3026,2.69,1,"Bath Soap"
327,1995-04-02 12:00:00,"1995-13",132615,0.495,1,"FrontEnd Candies"
327,1995-04-02 12:00:00,"1995-13",126438,0.99,1,"Frozen Juice"
327,1995-04-02 12:00:00,"1995-13",119361,1.81,1,"Bottled Juice"
327,1995-04-02 12:00:00,"1995-13",1076648,1.51,1,"Soft Drink"
328,1995-04-09 12:00:00,"1995-14",23377,2.77333333333333,1,"Beer"
328,1995-04-09 12:00:00,"1995-14",3061,1.345,1,"Bath Soap"
328,1995-04-09 12:00:00,"1995-14",118369,0.47,1,"FrontEnd Candies"
328,1995-04-09 12:00:00,"1995-14",115736,1.07,1,"Frozen Juice"
328,1995-04-09 12:00:00,"1995-14",117673,2.32,1,"Bottled Juice"
328,1995-04-09 12:00:00,"1995-14",779440,0.99,1,"Soft Drink"
329,1995-04-16 12:00:00,"1995-15",20096,3.66,1,"Beer"
329,1995-04-16 12:00:00,"1995-15",2697,1.795,1,"Bath Soap"
329,1995-04-16 12:00:00,"1995-15",117796,0.495,1,"FrontEnd Candies"
329,1995-04-16 12:00:00,"1995-15",122446,0.96,1,"Frozen Juice"
329,1995-04-16 12:00:00,"1995-15",165944,1.99,1,"Bottled Juice"
329,1995-04-16 12:00:00,"1995-15",1048400,1.17,1,"Soft Drink"
330,1995-04-23 12:00:00,"1995-16",9167,3.32666666666667,1,"Beer"
330,1995-04-23 12:00:00,"1995-16",3037,2.5,1,"Bath Soap"
330,1995-04-23 12:00:00,"1995-16",128282,0.495,1,"FrontEnd Candies"
330,1995-04-23 12:00:00,"1995-16",128681,1.09,1,"Frozen Juice"
330,1995-04-23 12:00:00,"1995-16",190942,1.5,1,"Bottled Juice"
330,1995-04-23 12:00:00,"1995-16",1086587,0.82,1,"Soft Drink"
331,1995-04-30 12:00:00,"1995-17",11259,2.745,1,"Beer"
331,1995-04-30 12:00:00,"1995-17",2730,2.095,1,"Bath Soap"
331,1995-04-30 12:00:00,"1995-17",126488,0.505,1,"FrontEnd Candies"
331,1995-04-30 12:00:00,"1995-17",131679,1.09,1,"Frozen Juice"
331,1995-04-30 12:00:00,"1995-17",153176,1.885,1,"Bottled Juice"
331,1995-04-30 12:00:00,"1995-17",802450,0.83,1,"Soft Drink"
332,1995-05-07 12:00:00,"1995-18",12426,2.745,1,"Beer"
332,1995-05-07 12:00:00,"1995-18",3848,1,1,"Bath Soap"
332,1995-05-07 12:00:00,"1995-18",130950,0.525,1,"FrontEnd Candies"
332,1995-05-07 12:00:00,"1995-18",182122,1.115,1,"Frozen Juice"
332,1995-05-07 12:00:00,"1995-18",108127,2.215,1,"Bottled Juice"
332,1995-05-07 12:00:00,"1995-18",796109,0.99,1,"Soft Drink"
333,1995-05-14 12:00:00,"1995-19",14456,2.495,1,"Beer"
333,1995-05-14 12:00:00,"1995-19",3063,1.99,1,"Bath Soap"
333,1995-05-14 12:00:00,"1995-19",130054,0.5,1,"FrontEnd Candies"
333,1995-05-14 12:00:00,"1995-19",137871,1.09,1,"Frozen Juice"
333,1995-05-14 12:00:00,"1995-19",100752,2.29,1,"Bottled Juice"
333,1995-05-14 12:00:00,"1995-19",640011,1.265,1,"Soft Drink"
334,1995-05-21 12:00:00,"1995-20",10321,2.245,1,"Beer"
334,1995-05-21 12:00:00,"1995-20",3074,1.33,1,"Bath Soap"
334,1995-05-21 12:00:00,"1995-20",141417,0.55,1,"FrontEnd Candies"
